# Force coefficients
# liftDir      : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis    : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf      : 1.00000000e+00
# lRef         : 1.00000000e+00
# Aref         : 2.00000000e+00
# CofR         : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time         	Cm             	Cd             	Cl             	Cl(f)          	Cl(r)          	Cm	Cd	Cl	Cl(f)	Cl(r)
2.90897788e-01	7.70035804e-08	7.62512843e-02	-1.69117268e-06	-7.68582759e-07	-9.22589920e-07
3.29129447e-01	8.30473978e-08	1.23327523e-01	-1.53153437e-06	-6.82719789e-07	-8.48814585e-07
3.67656286e-01	8.54877273e-08	1.56456235e-01	1.16404568e-06	6.67510568e-07	4.96535113e-07
4.06473281e-01	8.48955813e-08	1.81182931e-01	1.02246233e-06	5.96126746e-07	4.26335583e-07
4.45571988e-01	8.18402604e-08	1.99773396e-01	4.08927718e-07	2.86304120e-07	1.22623599e-07
4.84942763e-01	7.65427947e-08	2.14086032e-01	-1.47751903e-06	-6.62216719e-07	-8.15302308e-07
5.24577971e-01	6.91849872e-08	2.25475893e-01	-2.17889729e-06	-1.02026366e-06	-1.15863363e-06
5.64466302e-01	6.11757682e-08	2.35176207e-01	-2.25134023e-06	-1.06449435e-06	-1.18684588e-06
6.04593057e-01	5.36194894e-08	2.43605478e-01	-2.52738794e-06	-1.21007448e-06	-1.31731346e-06
6.44909289e-01	4.68538275e-08	2.51535133e-01	-3.25528502e-06	-1.58078868e-06	-1.67449634e-06
6.85388293e-01	4.07250708e-08	2.59809323e-01	-3.87925249e-06	-1.89890118e-06	-1.98035132e-06
7.26008657e-01	3.52981766e-08	2.68332436e-01	-1.89884280e-06	-9.14123223e-07	-9.84719576e-07
7.66751934e-01	3.03747003e-08	2.76431389e-01	-1.04792263e-06	-4.93586617e-07	-5.54336017e-07
8.07411193e-01	2.62295081e-08	2.81970616e-01	-1.59535555e-06	-7.71448269e-07	-8.23907285e-07
8.47921289e-01	-1.89377683e-07	2.85189242e-01	-1.55362960e-07	-2.67059162e-07	1.11696203e-07
8.88290603e-01	-2.41471134e-07	2.89717728e-01	-7.33078182e-07	-6.08010225e-07	-1.25067957e-07
9.28532431e-01	2.96126158e-08	2.96051063e-01	-9.34141550e-07	-4.37458159e-07	-4.96683391e-07
9.68665829e-01	-3.99128613e-08	2.98815942e-01	-6.36589135e-07	-3.58207429e-07	-2.78381706e-07
1.00871286e+00	-3.41326046e-07	3.05609995e-01	-1.21993724e-06	-9.51294666e-07	-2.68642574e-07
1.04870180e+00	-1.15962326e-07	3.14002472e-01	-3.13862928e-06	-1.68527697e-06	-1.45335232e-06
1.08864728e+00	8.67413175e-08	3.22088877e-01	-2.34920601e-06	-1.08786169e-06	-1.26134432e-06
1.12854837e+00	5.32474957e-08	3.31226822e-01	-2.95809355e-06	-1.42579928e-06	-1.53229427e-06
1.16841836e+00	-7.71140985e-09	3.40319369e-01	-1.02704383e-06	-5.21233325e-07	-5.05810506e-07
1.20827323e+00	-2.72334888e-08	3.49820181e-01	-2.04746767e-06	-1.05096733e-06	-9.96500348e-07
1.24812578e+00	-5.18368483e-08	3.59061045e-01	-1.22945106e-06	-6.66562377e-07	-5.62888681e-07
1.28798553e+00	1.63725259e-07	3.73159015e-01	-2.22217744e-07	5.26163872e-08	-2.74834132e-07
1.32785821e+00	1.16578291e-07	3.85694978e-01	1.32617102e-06	7.79663800e-07	5.46507219e-07
1.36774726e+00	9.56681545e-09	3.96862815e-01	1.05565759e-06	5.37395608e-07	5.18261978e-07
1.40765471e+00	-3.87330867e-08	4.08520937e-01	-8.42707665e-07	-4.60086919e-07	-3.82620746e-07
1.44758219e+00	-7.59953543e-08	4.20987234e-01	-2.19537237e-06	-1.17368154e-06	-1.02169083e-06
1.48753138e+00	-8.66649458e-08	4.34363564e-01	-3.14197314e-06	-1.65765152e-06	-1.48432162e-06
1.52749985e+00	-1.05318430e-07	4.47668250e-01	3.02805482e-06	1.40870898e-06	1.61934584e-06
1.56749166e+00	-6.74887983e-08	4.62906174e-01	-9.75734376e-06	-4.94616068e-06	-4.81118308e-06
1.60751067e+00	-4.01509566e-08	4.72283947e-01	-1.16468878e-06	-6.22495349e-07	-5.42193436e-07
1.64756120e+00	-2.85573652e-08	4.85051577e-01	-8.68543437e-07	-4.62829084e-07	-4.05714353e-07
1.68764707e+00	-2.70695996e-08	4.99822117e-01	-2.57755831e-06	-1.31584875e-06	-1.26170955e-06
1.72777053e+00	-3.23690567e-08	5.14284902e-01	-2.56925948e-06	-1.31699880e-06	-1.25226068e-06
1.76793369e+00	-4.22830279e-08	5.30714578e-01	-1.37369505e-05	-6.91075828e-06	-6.82619222e-06
1.80813870e+00	-6.61363396e-08	5.46265537e-01	-3.91799129e-06	-2.02513199e-06	-1.89285931e-06
1.84838697e+00	-7.07071891e-08	5.65947492e-01	-1.71138858e-05	-8.62765007e-06	-8.48623569e-06
1.88868011e+00	-7.52887371e-08	5.78122104e-01	-4.61215390e-06	-2.38136569e-06	-2.23078821e-06
1.92902239e+00	-1.06908487e-07	5.95845410e-01	-5.80107604e-06	-3.00744651e-06	-2.79362953e-06
1.96941926e+00	-1.16266386e-07	6.12805216e-01	-6.23911297e-06	-3.23582287e-06	-3.00329010e-06
2.00987655e+00	-1.13062627e-07	6.30883866e-01	-5.67995644e-06	-2.95304085e-06	-2.72691559e-06
2.05039937e+00	-1.25436089e-07	6.44793206e-01	-5.88108494e-06	-3.06597856e-06	-2.81510638e-06
2.09099019e+00	-1.30978735e-07	6.63169951e-01	-7.10968644e-06	-3.68582195e-06	-3.42386448e-06
2.13164994e+00	-1.12912897e-07	6.79520017e-01	-9.32610467e-06	-4.77596523e-06	-4.55013944e-06
2.17237890e+00	-3.29104602e-08	6.97980019e-01	-5.41800790e-06	-2.74191441e-06	-2.67609349e-06
2.21317705e+00	5.67963852e-08	7.18762438e-01	-8.98985694e-06	-4.43813209e-06	-4.55172486e-06
2.25404443e+00	1.08544576e-07	7.32345261e-01	-1.02438629e-05	-5.01338689e-06	-5.23047604e-06
2.29497910e+00	1.23018335e-07	7.52513635e-01	-4.07312442e-05	-2.02426038e-05	-2.04886404e-05
2.33597754e+00	-4.17708142e-09	7.69439591e-01	-2.54074114e-05	-1.27078828e-05	-1.26995286e-05
2.37703312e+00	-6.36113699e-08	7.82567580e-01	-2.13221780e-05	-1.07247004e-05	-1.05974776e-05
2.41814165e+00	-9.52763752e-08	8.02232867e-01	-3.79263717e-05	-1.90584622e-05	-1.88679095e-05
2.45930464e+00	6.08640638e-08	8.18513252e-01	-4.05625915e-05	-2.02204317e-05	-2.03421598e-05
2.50052923e+00	1.95107841e-07	8.33404425e-01	-3.63546735e-05	-1.79822289e-05	-1.83724446e-05
2.54182379e+00	-7.82080146e-09	8.49326765e-01	-1.66698375e-05	-8.34273955e-06	-8.32709795e-06
2.58319504e+00	-1.97908653e-07	8.65708329e-01	-4.10809928e-05	-2.07384050e-05	-2.03425877e-05
2.62464772e+00	-1.84135526e-07	8.75349520e-01	-3.40267894e-05	-1.71975302e-05	-1.68292592e-05
2.66618373e+00	-1.50171861e-07	8.88245417e-01	-2.78053719e-05	-1.40528578e-05	-1.37525141e-05
2.70780361e+00	-1.06774640e-07	9.00469000e-01	-2.73376744e-05	-1.37756118e-05	-1.35620626e-05
2.74950748e+00	-9.55465600e-08	9.09730422e-01	-2.81303362e-05	-1.41607147e-05	-1.39696215e-05
2.79129568e+00	-8.95455138e-08	9.19162142e-01	-2.78146708e-05	-1.39968809e-05	-1.38177899e-05
2.83316865e+00	-8.62759059e-08	9.30991544e-01	-2.41635382e-05	-1.21680450e-05	-1.19954932e-05
2.87512765e+00	-8.19699139e-08	9.39757440e-01	-3.45191271e-05	-1.73415335e-05	-1.71775937e-05
2.91717329e+00	-7.73054844e-08	9.44998492e-01	-3.03209274e-05	-1.52377692e-05	-1.50831582e-05
2.95929922e+00	-7.67031726e-08	9.53810328e-01	-3.61696034e-05	-1.81615049e-05	-1.80080985e-05
3.00149648e+00	-6.91984867e-08	9.55249514e-01	-2.12034411e-05	-1.06709190e-05	-1.05325221e-05
3.04376039e+00	-7.91516023e-08	9.60881824e-01	-3.90539654e-05	-1.96061343e-05	-1.94478311e-05
3.08608296e+00	-3.17470535e-08	9.65540340e-01	-2.45928191e-05	-1.23281566e-05	-1.22646625e-05
3.12845677e+00	8.83153644e-08	9.67612005e-01	-2.35048145e-05	-1.16640919e-05	-1.18407226e-05
3.17088307e+00	-4.12089919e-07	9.68925009e-01	-4.48222284e-05	-2.28232041e-05	-2.19990243e-05
3.21336792e+00	-5.11562685e-07	9.68780113e-01	-8.09207619e-05	-4.09719436e-05	-3.99488183e-05
3.25591634e+00	4.23629048e-08	9.70453848e-01	-5.80276185e-05	-2.89714463e-05	-2.90561721e-05
3.29853178e+00	7.27054370e-07	9.72062017e-01	-4.21664638e-05	-2.03561775e-05	-2.18102863e-05
3.34121673e+00	1.13415133e-06	9.73318695e-01	-5.45473346e-05	-2.61395160e-05	-2.84078186e-05
3.38397277e+00	1.15028048e-06	9.70739393e-01	-2.14060470e-05	-9.55274301e-06	-1.18533040e-05
3.42679947e+00	9.94897302e-07	9.69225573e-01	-4.64803688e-06	-1.32912114e-06	-3.31891574e-06
3.46969614e+00	7.78000607e-07	9.66895777e-01	-1.67408049e-05	-7.59240184e-06	-9.14840305e-06
3.51266228e+00	3.56758414e-07	9.66994545e-01	-1.21241431e-05	-5.70531312e-06	-6.41882995e-06
3.55569728e+00	-5.86945239e-08	9.63259573e-01	-5.33578467e-05	-2.67376179e-05	-2.66202288e-05
3.59880048e+00	1.14358564e-07	9.58835821e-01	-3.93056713e-05	-1.95384771e-05	-1.97671942e-05
3.64197127e+00	1.21386905e-07	9.58499253e-01	-3.51800021e-05	-1.74686141e-05	-1.77113880e-05
3.68520911e+00	1.01113901e-07	9.56560429e-01	-3.81697901e-05	-1.89837811e-05	-1.91860089e-05
3.72851354e+00	7.82000170e-08	9.53884721e-01	-3.40288175e-05	-1.69362087e-05	-1.70926088e-05
3.77188414e+00	6.02332349e-08	9.51555862e-01	-4.82236113e-05	-2.40515724e-05	-2.41720389e-05
3.81532069e+00	4.98914215e-08	9.47767090e-01	-3.93804692e-05	-1.96403432e-05	-1.97401260e-05
3.85882339e+00	1.93863785e-08	9.45068305e-01	-3.66933823e-05	-1.83273048e-05	-1.83660775e-05
3.90239256e+00	1.79696185e-08	9.41980007e-01	-2.58713846e-05	-1.29177227e-05	-1.29536619e-05
3.94602880e+00	1.89035800e-08	9.41346707e-01	-3.88631700e-05	-1.94126814e-05	-1.94504886e-05
3.98973206e+00	2.19140666e-08	9.36757597e-01	-4.94588477e-05	-2.47075098e-05	-2.47513379e-05
4.03350209e+00	2.84110239e-08	9.32144535e-01	-3.46594417e-05	-1.73013098e-05	-1.73581319e-05
4.07733878e+00	3.35886545e-08	9.29231649e-01	-3.77738353e-05	-1.88533290e-05	-1.89205063e-05
4.12124595e+00	3.94109839e-08	9.27853404e-01	-3.87935275e-05	-1.93573528e-05	-1.94361747e-05
4.16523041e+00	4.55666169e-08	9.24971872e-01	-3.82957476e-05	-1.91023072e-05	-1.91934404e-05
4.20930028e+00	5.53685176e-08	9.22983886e-01	-3.61713493e-05	-1.80303061e-05	-1.81410432e-05
4.25341531e+00	6.67295141e-08	9.20117362e-01	-4.11277913e-05	-2.04971661e-05	-2.06306252e-05
4.29756136e+00	7.73568589e-08	9.17874170e-01	-3.64142110e-05	-1.81297486e-05	-1.82844624e-05
4.34173571e+00	8.76969585e-08	9.15057353e-01	-3.78648214e-05	-1.88447137e-05	-1.90201077e-05
4.38594478e+00	9.75724743e-08	9.12278455e-01	-3.77461431e-05	-1.87754991e-05	-1.89706440e-05
4.43019773e+00	1.07004872e-07	9.08657172e-01	-4.47021470e-05	-2.22440687e-05	-2.24580784e-05
4.47450164e+00	1.16243152e-07	9.06449943e-01	-3.39011829e-05	-1.68343483e-05	-1.70668346e-05
4.51886043e+00	1.26150857e-07	9.03022691e-01	-5.99878277e-05	-2.98677630e-05	-3.01200647e-05
4.56327552e+00	1.36257631e-07	8.99956664e-01	-3.71912173e-05	-1.84593510e-05	-1.87318663e-05
4.60774717e+00	1.46518011e-07	8.97759728e-01	-3.83002900e-05	-1.90036270e-05	-1.92966630e-05
4.65227475e+00	1.57370749e-07	8.95377651e-01	-3.69821461e-05	-1.83337023e-05	-1.86484438e-05
4.69685701e+00	1.68969458e-07	8.92675419e-01	-3.15254662e-05	-1.55937636e-05	-1.59317025e-05
4.74149307e+00	1.78991967e-07	8.89531211e-01	-5.63264655e-05	-2.79842408e-05	-2.83422247e-05
4.78618244e+00	1.89312919e-07	8.86253822e-01	-4.11444107e-05	-2.03828925e-05	-2.07615183e-05
4.83092491e+00	2.08626608e-07	8.82959830e-01	-4.05485653e-05	-2.00656560e-05	-2.04829092e-05
4.87572083e+00	2.10323344e-07	8.80633041e-01	-3.78875734e-05	-1.87334634e-05	-1.91541101e-05
4.92057075e+00	2.11117640e-07	8.77428794e-01	-3.85683185e-05	-1.90730416e-05	-1.94952769e-05
4.96547587e+00	2.11690657e-07	8.73646279e-01	-3.92954198e-05	-1.94360192e-05	-1.98594005e-05
5.01043466e+00	2.12094744e-07	8.72018608e-01	-3.95392401e-05	-1.95575253e-05	-1.99817148e-05
5.05544340e+00	2.13431861e-07	8.68457604e-01	-4.19505847e-05	-2.07618605e-05	-2.11887242e-05
5.10049896e+00	2.12682371e-07	8.65641378e-01	-3.15076705e-05	-1.55411529e-05	-1.59665176e-05
5.14559908e+00	2.11467958e-07	8.62608543e-01	-4.55867742e-05	-2.25819191e-05	-2.30048550e-05
5.19074186e+00	2.11688582e-07	8.59274564e-01	-6.00989481e-05	-2.98377855e-05	-3.02611626e-05
5.23592641e+00	2.13469190e-07	8.56668288e-01	-2.98425064e-05	-1.47077840e-05	-1.51347224e-05
5.28115243e+00	2.16987074e-07	8.53971879e-01	-4.74150698e-05	-2.34905478e-05	-2.39245220e-05
5.32642036e+00	2.22404545e-07	8.50995562e-01	-3.85876828e-05	-1.90714369e-05	-1.95162460e-05
5.37173093e+00	2.30004374e-07	8.48462403e-01	-4.73644136e-05	-2.34522024e-05	-2.39122112e-05
5.41708496e+00	2.41367545e-07	8.46039445e-01	-4.20499598e-05	-2.07836123e-05	-2.12663474e-05
5.46248317e+00	2.55094042e-07	8.44059775e-01	-5.19600331e-05	-2.57249225e-05	-2.62351106e-05
5.50792576e+00	2.57140402e-07	8.41718916e-01	-3.92170423e-05	-1.93513808e-05	-1.98656616e-05
5.55340467e+00	2.74490291e-07	8.39754137e-01	-4.13235505e-05	-2.03872849e-05	-2.09362655e-05
5.59891919e+00	2.94305650e-07	8.37838835e-01	-4.04574318e-05	-1.99344102e-05	-2.05230215e-05
5.64446877e+00	3.16091216e-07	8.35960933e-01	-4.28257254e-05	-2.10967715e-05	-2.17289539e-05
5.69005324e+00	3.38695644e-07	8.33904099e-01	-3.99320047e-05	-1.96273067e-05	-2.03046980e-05
5.73567274e+00	3.60696075e-07	8.32192239e-01	-3.73751054e-05	-1.83268566e-05	-1.90482488e-05
5.78132736e+00	3.80678428e-07	8.30076771e-01	-3.33060320e-05	-1.62723376e-05	-1.70336944e-05
5.82701774e+00	3.97277742e-07	8.28304003e-01	-3.34130466e-05	-1.63092455e-05	-1.71038010e-05
5.87274488e+00	4.09641093e-07	8.26008471e-01	-2.98083172e-05	-1.44945175e-05	-1.53137997e-05
5.91850974e+00	4.12133821e-07	8.25416482e-01	-3.39768197e-05	-1.65762760e-05	-1.74005437e-05
5.96431271e+00	4.12194618e-07	8.23775686e-01	-3.33761921e-05	-1.62759014e-05	-1.71002907e-05
6.01015358e+00	4.04950050e-07	8.22498641e-01	-2.78229272e-05	-1.35065136e-05	-1.43164137e-05
6.05603181e+00	3.77219964e-07	8.21082034e-01	-4.42359215e-05	-2.17407408e-05	-2.24951807e-05
6.10194638e+00	3.58077913e-07	8.19713442e-01	-2.57591561e-05	-1.25215001e-05	-1.32376560e-05
6.14789610e+00	3.35512867e-07	8.18664420e-01	-3.20480633e-05	-1.56885188e-05	-1.63595445e-05
6.19387997e+00	3.11612624e-07	8.17464200e-01	-3.29369161e-05	-1.61568454e-05	-1.67800707e-05
6.23989721e+00	2.88811388e-07	8.16242003e-01	-2.25843931e-05	-1.10033851e-05	-1.15810079e-05
6.28594761e+00	2.69407374e-07	8.15290733e-01	-2.61153305e-05	-1.27882579e-05	-1.33270726e-05
6.33203164e+00	2.55630360e-07	8.13562847e-01	-2.54582244e-05	-1.24734818e-05	-1.29847425e-05
6.37815031e+00	2.48515655e-07	8.12147223e-01	-2.88779607e-05	-1.41904647e-05	-1.46874960e-05
6.42430484e+00	2.48307180e-07	8.11002454e-01	-2.17312287e-05	-1.06173072e-05	-1.11139216e-05
6.47049610e+00	2.54981634e-07	8.11238825e-01	-2.80003225e-05	-1.37451796e-05	-1.42551429e-05
6.51672409e+00	2.67326504e-07	8.10172180e-01	-2.67783347e-05	-1.31218408e-05	-1.36564938e-05
6.56298797e+00	2.99763063e-07	8.08551437e-01	-2.24382831e-05	-1.09193785e-05	-1.15189046e-05
6.60928632e+00	3.16540705e-07	8.07375541e-01	-2.62316258e-05	-1.27992722e-05	-1.34323536e-05
6.65561794e+00	3.34499853e-07	8.06609531e-01	-2.78607507e-05	-1.35958755e-05	-1.42648752e-05
6.70198208e+00	3.52944469e-07	8.05865610e-01	-3.33472715e-05	-1.63206913e-05	-1.70265802e-05
6.74837840e+00	3.71383545e-07	8.04635803e-01	-3.53806536e-05	-1.73189432e-05	-1.80617103e-05
6.79480695e+00	3.88778284e-07	8.03630916e-01	-2.73234716e-05	-1.32729575e-05	-1.40505141e-05
6.84126820e+00	4.06695905e-07	8.03555133e-01	-2.36922383e-05	-1.14394232e-05	-1.22528150e-05
6.88776326e+00	4.24254595e-07	8.02104304e-01	-3.60997672e-05	-1.76256290e-05	-1.84741382e-05
6.93429325e+00	4.41580985e-07	8.01069169e-01	-2.96085781e-05	-1.43627081e-05	-1.52458700e-05
6.98085880e+00	4.60980999e-07	8.00430512e-01	-2.25996913e-05	-1.08388646e-05	-1.17608266e-05
7.02745989e+00	4.81558625e-07	7.99840012e-01	-9.54183209e-06	-4.28935742e-06	-5.25247467e-06
7.07409522e+00	5.02164658e-07	7.99688975e-01	-1.26388957e-05	-5.81728318e-06	-6.82161249e-06
7.12076201e+00	5.22316707e-07	7.99086789e-01	-5.07559311e-06	-2.01547985e-06	-3.06011326e-06
7.16745650e+00	5.41271168e-07	7.98535740e-01	8.84669185e-06	4.96461709e-06	3.88207476e-06
7.21417443e+00	5.57833456e-07	7.98008328e-01	3.13748373e-06	2.12657532e-06	1.01090841e-06
7.26091190e+00	5.72455740e-07	7.97533438e-01	2.72880427e-05	1.42164771e-05	1.30715656e-05
7.30766745e+00	6.27541718e-07	7.96985388e-01	1.68598683e-05	9.05747585e-06	7.80239241e-06
7.35444323e+00	6.87516405e-07	7.96439717e-01	1.98994524e-05	1.06372426e-05	9.26220981e-06
7.40124229e+00	7.97523903e-07	7.95502755e-01	2.03839875e-05	1.09895176e-05	9.39446984e-06
7.44806838e+00	8.83705696e-07	7.94816378e-01	2.78347654e-05	1.48010884e-05	1.30336770e-05
7.49492523e+00	8.83089974e-07	7.94778556e-01	3.24087094e-05	1.70874447e-05	1.53212647e-05
7.54181556e+00	8.56393853e-07	7.94142372e-01	3.02642363e-05	1.59885120e-05	1.42757243e-05
7.58874144e+00	8.22440171e-07	7.93371776e-01	4.43056467e-05	2.29752635e-05	2.13303832e-05
7.63570333e+00	8.02222748e-07	7.92373183e-01	7.44729519e-05	3.80386987e-05	3.64342532e-05
7.68270062e+00	7.63288586e-07	7.91372916e-01	2.38564112e-05	1.26914942e-05	1.11649170e-05
7.72973219e+00	7.23404614e-07	7.91731326e-01	4.74813745e-05	2.44640919e-05	2.30172826e-05
7.77679669e+00	6.93354405e-07	7.91145117e-01	6.25076817e-05	3.19471953e-05	3.05604865e-05
7.82389323e+00	6.64347322e-07	7.90570256e-01	5.26780979e-05	2.70033963e-05	2.56747016e-05
7.87102136e+00	6.51049310e-07	7.89480957e-01	5.65103469e-05	2.89062228e-05	2.76041242e-05
7.91818086e+00	6.35533946e-07	7.88515137e-01	6.13859744e-05	3.13285212e-05	3.00574533e-05
7.96537208e+00	6.35982241e-07	7.87766708e-01	5.75294930e-05	2.94007288e-05	2.81287643e-05
8.01259556e+00	6.56637554e-07	7.86281676e-01	6.04668909e-05	3.08900830e-05	2.95768079e-05
8.05985167e+00	6.95381364e-07	7.85241510e-01	7.01183301e-05	3.57545464e-05	3.43637837e-05
8.10714080e+00	7.47979606e-07	7.84198491e-01	5.11154218e-05	2.63056905e-05	2.48097313e-05
8.15446326e+00	8.09544929e-07	7.83080441e-01	5.83160535e-05	2.99675717e-05	2.83484818e-05
8.20181967e+00	8.77005792e-07	7.81957548e-01	7.08187467e-05	3.62863792e-05	3.45323676e-05
8.24921059e+00	1.20076256e-06	7.80768549e-01	5.23323519e-05	2.73669385e-05	2.49654134e-05
8.29663620e+00	1.22317058e-06	7.79450365e-01	5.83402411e-05	3.03932911e-05	2.79469499e-05
8.34409638e+00	1.43666433e-06	7.78146241e-01	6.37285636e-05	3.33009461e-05	3.04276175e-05
8.39159053e+00	1.38566498e-06	7.76738769e-01	6.80165883e-05	3.53939591e-05	3.26226292e-05
8.43911759e+00	1.33519209e-06	7.75323845e-01	7.21105781e-05	3.73904811e-05	3.47200970e-05
8.48667629e+00	1.28450326e-06	7.73956951e-01	8.57955462e-05	4.41822764e-05	4.16132699e-05
8.53426573e+00	1.22120900e-06	7.72496789e-01	7.71343326e-05	3.97883753e-05	3.73459573e-05
8.58188524e+00	1.14668985e-06	7.70325459e-01	6.97895066e-05	3.60414431e-05	3.37480634e-05
8.62953429e+00	1.07334692e-06	7.68254168e-01	6.81427832e-05	3.51447385e-05	3.29980447e-05
8.67721295e+00	1.08212243e-06	7.66866347e-01	1.18745614e-04	6.04549293e-05	5.82906844e-05
8.72492159e+00	1.00055330e-06	7.66094892e-01	1.17279446e-04	5.96402761e-05	5.76391695e-05
8.77266061e+00	9.14579783e-07	7.64565127e-01	1.13340944e-04	5.75850516e-05	5.57558921e-05
8.82043080e+00	8.45583468e-07	7.62751260e-01	8.58830680e-05	4.37871175e-05	4.20959506e-05
8.86823282e+00	7.76086362e-07	7.60973332e-01	1.10578890e-04	5.60655313e-05	5.45133586e-05
8.91606662e+00	7.95356646e-07	7.59416690e-01	1.28243169e-04	6.49169410e-05	6.33262277e-05
8.96393168e+00	8.20672098e-07	7.57885943e-01	1.25240139e-04	6.34407418e-05	6.17993976e-05
9.01182696e+00	7.76671571e-07	7.55710799e-01	1.20453484e-04	6.10034135e-05	5.94500704e-05
9.05975117e+00	7.42260316e-07	7.53959709e-01	1.25787906e-04	6.36362135e-05	6.21516929e-05
9.10770331e+00	7.18252838e-07	7.52359050e-01	1.39395645e-04	7.04160755e-05	6.89795698e-05
9.15568287e+00	7.04600520e-07	7.50765251e-01	1.30085319e-04	6.57472601e-05	6.43380591e-05
9.20368938e+00	7.01333477e-07	7.49095795e-01	1.52544775e-04	7.69737210e-05	7.55710540e-05
9.25172231e+00	7.29592867e-07	7.47252402e-01	1.33400887e-04	6.74300363e-05	6.59708506e-05
9.29978128e+00	7.78790863e-07	7.45391620e-01	1.39705037e-04	7.06313094e-05	6.90737277e-05
9.34786619e+00	8.33343797e-07	7.43696624e-01	1.55739174e-04	7.87029309e-05	7.70362434e-05
9.39597715e+00	8.94540855e-07	7.42573265e-01	1.45864787e-04	7.38269345e-05	7.20378528e-05
9.44411409e+00	9.26266884e-07	7.41101486e-01	1.40762794e-04	7.13076638e-05	6.94551301e-05
9.49227683e+00	9.80546539e-07	7.39466919e-01	1.50011816e-04	7.59864546e-05	7.40253615e-05
9.54046528e+00	1.03634265e-06	7.37756163e-01	1.45645399e-04	7.38590424e-05	7.17863571e-05
9.58867949e+00	1.09069985e-06	7.36128813e-01	1.39949109e-04	7.10652543e-05	6.88838546e-05
9.63691957e+00	1.17273054e-06	7.34452039e-01	1.38404122e-04	7.03747916e-05	6.80293306e-05
9.68518592e+00	1.22009306e-06	7.32995505e-01	1.44874407e-04	7.36572965e-05	7.12171104e-05
9.73347915e+00	1.25798801e-06	7.31183935e-01	1.42687437e-04	7.26017063e-05	7.00857303e-05
9.78179981e+00	1.28664714e-06	7.29381996e-01	1.42930715e-04	7.27520048e-05	7.01787105e-05
9.83014845e+00	1.30696653e-06	7.28365845e-01	1.59188253e-04	8.09010932e-05	7.82871601e-05
9.87852519e+00	1.32513553e-06	7.26793484e-01	1.51744974e-04	7.71976224e-05	7.45473514e-05
